C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_033.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_033.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_033.jpg, 0, 0, 0, 7.784897E-05
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_135.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_135.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_135.jpg, 0, 0, 0, 7.838861E-05
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_235.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_235.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_235.jpg, 0, 0.0433767, 0, 0.01903074
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_339.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_339.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_339.jpg, 0, 0.3428865, 0, 0.2589214
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_439.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_439.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_439.jpg, -0.1972467, 0.643758, 0, 0.8662729
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_539.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_539.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_539.jpg, -0.4961718, 0.942683, 0, 1.810846
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_640.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_640.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_640.jpg, -0.5395743, 1, 0, 2.968103
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_741.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_741.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_741.jpg, -0.2371176, 1, 0, 4.144349
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_842.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_842.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_842.jpg, -0.272367, 1, 0, 5.305399
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_29_945.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_29_945.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_29_945.jpg, -0.3271205, 1, 0, 6.437091
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_045.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_045.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_045.jpg, -0.02602434, 1, 0, 7.578248
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_146.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_146.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_146.jpg, 0, 1, 0, 8.705706
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_247.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_247.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_247.jpg, -0.2598609, 1, 0, 9.809824
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_349.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_349.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_349.jpg, -0.5574451, 1, 0, 10.83729
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_453.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_453.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_453.jpg, -0.2611698, 1, 0, 11.92935
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_554.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_554.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_554.jpg, 0, 1, 0, 13.197
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_658.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_658.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_658.jpg, -0.2512065, 1, 0, 14.25682
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_761.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_761.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_761.jpg, -0.5490605, 1, 0, 15.24115
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_862.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_862.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_862.jpg, -0.2761098, 1, 0, 16.33834
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_30_964.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_30_964.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_30_964.jpg, 0, 1, 0, 17.26417
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_065.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_065.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_065.jpg, 0, 1, 0, 18.42405
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_166.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_166.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_166.jpg, 0, 1, 0, 19.30979
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_268.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_268.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_268.jpg, 0, 1, 0, 20.44072
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_369.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_369.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_369.jpg, 0, 1, 0, 21.36425
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_473.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_473.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_473.jpg, -0.3433656, 1, 0, 22.51372
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_573.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_573.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_573.jpg, -0.2610954, 1, 0, 23.43339
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_674.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_674.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_674.jpg, 0, 0.7683256, 0, 24.26649
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_777.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_777.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_777.jpg, 0, 1, 0, 25.1141
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_877.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_877.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_877.jpg, -0.0633573, 1, 0, 26.06763
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_31_979.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_31_979.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_31_979.jpg, -0.3606549, 1, 0, 26.94826
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_080.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_080.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_080.jpg, -0.2435343, 1, 0, 27.7982
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_180.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_180.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_180.jpg, 0, 1, 0, 28.72474
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_282.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_282.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_282.jpg, -0.2427714, 0.9777532, 0, 29.6315
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_382.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_382.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_382.jpg, -0.1409007, 0.6852384, 0, 30.12199
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_484.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_484.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_484.jpg, 0, 0.3780549, 0, 30.04358
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_586.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_586.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_586.jpg, 0, 0.3378765, 0, 30.00574
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_688.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_688.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_688.jpg, 0, 0.6371694, 0, 30.08824
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_788.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_788.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_788.jpg, -0.0557715, 0.9422978, 0, 30.16056
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_891.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_891.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_891.jpg, -0.1197597, 1, 0, 30.18926
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_32_990.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_32_990.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_32_990.jpg, 0, 1, 0, 30.1901
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_33_093.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_33_093.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_33_093.jpg, 0, 1, 0, 30.19031
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_33_195.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_33_195.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_33_195.jpg, -0.178263, 1, 0, 30.18264
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_33_295.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_33_295.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_33_295.jpg, -0.478509, 1, 0, 30.14479
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_33_399.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_33_399.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_33_399.jpg, -0.3458924, 1, 0, 30.18632
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_33_499.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_33_499.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_33_499.jpg, -0.0349487, 1, 0, 30.1884
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_33_600.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_33_600.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_33_600.jpg, 0, 1, 0, 30.18938
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_33_703.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_33_703.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_33_703.jpg, 0, 1, 0, 30.19021
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_33_805.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_33_805.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_33_805.jpg, 0, 1, 0, 30.19053
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_33_908.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_33_908.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_33_908.jpg, 0, 1, 0, 30.19032
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_008.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_008.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_008.jpg, 0, 1, 0, 30.18995
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_108.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_108.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_108.jpg, 0, 1, 0, 30.19029
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_209.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_209.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_209.jpg, 0, 1, 0, 30.19029
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_311.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_311.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_311.jpg, -0.0329718, 1, 0, 30.19005
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_411.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_411.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_411.jpg, -0.1178445, 1, 0, 30.18859
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_514.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_514.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_514.jpg, 0, 1, 0, 30.19001
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_614.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_614.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_614.jpg, 0, 1, 0, 30.19025
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_716.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_716.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_716.jpg, 0, 1, 0, 30.19031
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_818.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_818.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_818.jpg, -0.079518, 1, 0, 30.18897
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_34_920.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_34_920.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_34_920.jpg, -0.323667, 1, 0, 30.16678
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_022.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_022.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_022.jpg, -0.01651023, 1, 0, 30.18961
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_125.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_125.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_125.jpg, 0, 1, 0, 30.18989
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_227.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_227.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_227.jpg, 0, 1, 0, 30.19027
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_328.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_328.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_328.jpg, -0.0995655, 1, 0, 30.18829
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_429.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_429.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_429.jpg, -0.2912508, 1, 0, 30.17193
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_530.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_530.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_530.jpg, 0, 1, 0, 30.18883
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_630.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_630.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_630.jpg, 0, 1, 0, 30.19004
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_731.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_731.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_731.jpg, 0, 1, 0, 30.19027
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_832.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_832.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_832.jpg, 0, 1, 0, 30.19029
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_35_933.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_35_933.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_35_933.jpg, 0, 1, 0, 30.19029
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_36_036.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_36_036.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_36_036.jpg, -0.1118931, 1, 0, 30.187
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_36_136.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_36_136.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_36_136.jpg, -0.2648319, 1, 0, 30.17595
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_36_239.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_36_239.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_36_239.jpg, 0, 1, 0, 30.18878
C:\Users\Akhil\Downloads\simulator-windows-64\IMG\center_2022_12_23_13_04_36_340.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\left_2022_12_23_13_04_36_340.jpg, C:\Users\Akhil\Downloads\simulator-windows-64\IMG\right_2022_12_23_13_04_36_340.jpg, 0, 1, 0, 30.19004
